Row.names	DMSO_rep1	DMSO_rep2	DMSO_rep3	DMSO_rep4	THAP_rep1	THAP_rep2	THAP_rep3	THAP_rep4	V2	V3
ENSG00000149554.13	73	110	76	68	56	101	87	99	CHEK1	protein_coding
ENSG00000149557.13	72	87	90	62	110	66	65	55	FEZ1	protein_coding
ENSG00000149564.12	21	17	10	15	14	11	6	9	ESAM	protein_coding
ENSG00000149573.9	14	4	5	5	6	4	8	7	MPZL2	protein_coding
ENSG00000149575.6	0	1	0	0	0	0	0	0	SCN2B	protein_coding
ENSG00000149577.15	15	33	19	28	21	10	9	19	SIDT2	protein_coding
ENSG00000149591.16	23	21	23	17	22	20	9	17	TAGLN	protein_coding
ENSG00000149596.6	3	10	6	3	2	7	4	5	JPH2	protein_coding
ENSG00000149599.15	19	20	8	17	18	10	9	6	DUSP15	protein_coding
ENSG00000149609.6	0	0	0	0	0	0	0	0	C20orf144	protein_coding
ENSG00000149634.4	8	16	8	4	10	6	5	5	SPATA25	protein_coding
ENSG00000149635.2	0	0	0	0	0	0	0	0	OCSTAMP	protein_coding
ENSG00000149636.15	167	284	125	77	195	210	134	130	DSN1	protein_coding
ENSG00000149639.15	255	502	268	262	248	256	144	140	SOGA1	protein_coding
ENSG00000149646.12	7	11	10	7	8	6	3	8	CNBD2	protein_coding
ENSG00000149651.3	0	0	0	0	0	0	0	0	SPINT4	protein_coding
ENSG00000149654.10	4	8	12	9	12	7	6	3	CDH22	protein_coding
ENSG00000149656.8	0	0	1	0	0	1	0	0	LINC00266-1	lncRNA
ENSG00000149657.20	281	350	193	93	275	219	144	163	LSM14B	protein_coding
ENSG00000149658.18	129	252	155	85	170	196	142	134	YTHDF1	protein_coding
ENSG00000149716.12	227	317	245	140	298	230	189	165	LTO1	protein_coding
ENSG00000149735.7	0	0	0	0	0	0	0	0	GPHA2	protein_coding
ENSG00000149742.9	0	1	0	0	1	1	0	0	SLC22A9	protein_coding
ENSG00000149743.14	1	3	4	2	5	2	4	1	TRPT1	protein_coding
ENSG00000149781.12	4	9	5	7	4	3	3	7	FERMT3	protein_coding
ENSG00000149782.11	25	43	35	39	34	37	34	26	PLCB3	protein_coding
ENSG00000149792.8	31	44	36	25	52	40	20	31	MRPL49	protein_coding
ENSG00000149922.10	0	6	3	2	3	1	0	0	TBX6	protein_coding
ENSG00000149923.14	248	294	185	153	301	170	138	161	PPP4C	protein_coding
ENSG00000149926.13	23	74	29	24	32	49	15	22	FAM57B	protein_coding
ENSG00000149927.18	17	38	8	10	15	23	10	8	DOC2A	protein_coding
ENSG00000149929.15	3	4	1	3	2	4	1	3	HIRIP3	protein_coding
ENSG00000149930.18	305	441	323	259	445	279	218	246	TAOK2	protein_coding
ENSG00000149932.17	109	172	100	83	127	100	67	76	TMEM219	protein_coding
ENSG00000149968.12	0	0	0	0	0	0	0	0	MMP3	protein_coding
ENSG00000149970.16	21	52	31	27	23	48	44	43	CNKSR2	protein_coding
ENSG00000150045.12	0	0	0	0	0	0	0	1	KLRF1	protein_coding
ENSG00000150048.10	0	0	0	0	0	0	0	0	CLEC1A	protein_coding
ENSG00000150051.14	33	37	47	30	29	36	62	44	MKX	protein_coding
ENSG00000150054.18	60	63	51	55	45	36	53	64	MPP7	protein_coding
ENSG00000150093.19	85	107	101	68	67	89	99	124	ITGB1	protein_coding
ENSG00000150175.13	0	1	0	0	0	1	0	0	FRMPD2B	unprocessed_pseudogene
ENSG00000150201.15	0	0	0	0	0	0	0	0	FXYD4	protein_coding
ENSG00000150244.11	0	0	0	0	0	0	0	0	TRIM48	protein_coding
ENSG00000150281.6	2	6	6	6	7	7	0	5	CTF1	protein_coding
ENSG00000150316.12	33	46	41	34	26	25	31	31	CWC15	protein_coding
ENSG00000150337.13	0	0	0	0	0	0	0	0	FCGR1A	protein_coding
ENSG00000150347.16	19	49	28	31	38	56	30	35	ARID5B	protein_coding
ENSG00000150361.12	4	2	2	4	7	0	1	3	KLHL1	protein_coding
ENSG00000150401.15	374	381	234	108	385	242	261	219	DCUN1D2	protein_coding
ENSG00000150433.9	43	27	26	18	33	31	30	20	TMEM218	protein_coding
ENSG00000150455.13	144	257	143	110	244	210	124	148	TIRAP	protein_coding
ENSG00000150457.9	45	68	47	23	37	48	30	42	LATS2	protein_coding
ENSG00000150459.12	55	61	40	26	69	38	37	43	SAP18	protein_coding
ENSG00000150477.15	60	100	80	65	80	82	76	121	KIAA1328	protein_coding
ENSG00000150510.16	23	27	27	7	28	29	13	25	FAM124A	protein_coding
ENSG00000150527.17	30	59	52	36	30	47	44	46	MIA2	protein_coding
ENSG00000150540.14	3	23	9	9	2	12	4	5	HNMT	protein_coding
ENSG00000150551.10	47	146	82	66	53	106	94	71	LYPD1	protein_coding
ENSG00000150556.17	30	67	34	31	34	36	23	41	LYPD6B	protein_coding
ENSG00000150593.18	105	91	101	83	123	104	131	110	PDCD4	protein_coding
ENSG00000150625.16	11	9	12	15	15	8	11	21	GPM6A	protein_coding
ENSG00000150627.15	4	20	20	14	14	17	20	21	WDR17	protein_coding
ENSG00000150628.6	1	0	3	3	1	0	1	1	SPATA4	protein_coding
ENSG00000150630.4	6	13	6	9	8	14	6	7	VEGFC	protein_coding
ENSG00000150637.9	2	12	6	3	2	6	5	1	CD226	protein_coding
ENSG00000150656.15	1	2	1	1	5	2	2	2	CNDP1	protein_coding
ENSG00000150672.17	44	79	88	65	38	55	68	71	DLG2	protein_coding
ENSG00000150676.12	1	1	1	6	0	0	3	1	CCDC83	protein_coding
ENSG00000150681.10	0	0	1	0	0	0	0	0	RGS18	protein_coding
ENSG00000150712.11	118	172	111	61	86	81	81	61	MTMR12	protein_coding
ENSG00000150722.10	7	12	10	7	9	9	8	18	PPP1R1C	protein_coding
ENSG00000150750.8	1	0	0	0	0	0	0	0	C11orf53	protein_coding
ENSG00000150753.12	184	206	142	91	157	113	125	164	CCT5	protein_coding
ENSG00000150756.14	103	141	123	52	81	118	85	75	ATPSCKMT	protein_coding
ENSG00000150760.12	253	326	243	145	205	219	183	222	DOCK1	protein_coding
ENSG00000150768.15	29	47	46	28	46	42	42	52	DLAT	protein_coding
ENSG00000150773.10	14	26	25	13	14	34	14	29	PIH1D2	protein_coding
ENSG00000150776.18	10	15	13	5	10	12	16	22	NKAPD1	protein_coding
ENSG00000150779.11	4	6	6	3	3	4	5	9	TIMM8B	protein_coding
ENSG00000150782.12	1	0	2	3	0	2	1	1	IL18	protein_coding
ENSG00000150873.11	1	4	2	2	1	0	2	1	C2orf50	protein_coding
ENSG00000150893.11	18	25	18	6	31	27	18	26	FREM2	protein_coding
ENSG00000150938.10	78	127	106	61	71	120	88	139	CRIM1	protein_coding
ENSG00000150961.15	16	28	16	22	31	44	80	74	SEC24D	protein_coding
ENSG00000150967.18	70	116	75	68	92	76	43	47	ABCB9	protein_coding
ENSG00000150977.10	67	72	57	47	57	50	41	42	RILPL2	protein_coding
ENSG00000150990.8	70	125	117	140	134	78	87	111	DHX37	protein_coding
ENSG00000150991.15	0	0	0	0	0	0	0	0	UBC	protein_coding
ENSG00000151012.13	14	12	175	86	51	120	209	190	SLC7A11	protein_coding
ENSG00000151014.6	19	45	20	22	22	20	28	22	NOCT	protein_coding
ENSG00000151023.17	11	19	27	12	22	24	27	17	ENKUR	protein_coding
ENSG00000151025.11	1	7	3	2	3	1	3	2	GPR158	protein_coding
ENSG00000151033.9	0	0	0	0	0	0	1	0	LYZL2	protein_coding
ENSG00000151062.15	4	7	8	12	10	5	10	4	CACNA2D4	protein_coding
ENSG00000151065.14	33	57	46	28	51	60	41	39	DCP1B	protein_coding
ENSG00000151092.17	31	76	55	36	22	59	49	57	NGLY1	protein_coding
ENSG00000151093.8	24	40	25	17	32	27	21	23	OXSM	protein_coding
ENSG00000151116.17	67	102	57	52	61	77	46	57	UEVLD	protein_coding
ENSG00000151117.9	5	2	0	2	3	3	0	4	TMEM86A	protein_coding
ENSG00000151131.11	10	11	11	7	2	17	7	4	C12orf45	protein_coding
ENSG00000151135.10	41	91	66	38	40	70	71	91	TMEM263	protein_coding
ENSG00000151148.14	115	135	99	77	123	93	84	84	UBE3B	protein_coding
ENSG00000151150.22	72	126	122	111	61	105	94	153	ANK3	protein_coding
ENSG00000151151.6	13	34	19	21	11	24	28	22	IPMK	protein_coding
ENSG00000151176.8	73	142	67	44	61	45	51	41	PLBD2	protein_coding
ENSG00000151224.13	1	0	0	2	1	0	0	0	MAT1A	protein_coding
ENSG00000151229.13	23	51	45	29	34	52	40	38	SLC2A13	protein_coding
ENSG00000151233.11	21	50	28	13	25	25	31	31	GXYLT1	protein_coding
ENSG00000151239.13	14	10	24	11	10	9	9	12	TWF1	protein_coding
ENSG00000151247.12	43	67	53	35	35	53	34	52	EIF4E	protein_coding
ENSG00000151287.17	79	87	86	41	66	61	78	63	TEX30	protein_coding
ENSG00000151292.17	60	81	83	42	32	62	59	83	CSNK1G3	protein_coding
ENSG00000151304.5	104	181	172	151	119	208	182	234	SRFBP1	protein_coding
ENSG00000151322.18	15	32	22	29	24	34	25	28	NPAS3	protein_coding
ENSG00000151332.19	28	64	41	34	33	53	41	57	MBIP	protein_coding
ENSG00000151338.18	27	68	47	44	29	69	77	79	MIPOL1	protein_coding
ENSG00000151348.14	90	113	86	59	92	82	79	93	EXT2	protein_coding
ENSG00000151353.15	80	72	50	27	95	57	50	35	TMEM18	protein_coding
ENSG00000151360.10	3	5	0	2	3	2	1	1	ALLC	protein_coding
ENSG00000151365.2	0	0	0	0	0	0	1	0	THRSP	protein_coding
ENSG00000151376.16	0	1	8	2	4	2	6	3	ME3	protein_coding
ENSG00000151388.11	1	3	4	1	1	4	0	2	ADAMTS12	protein_coding
ENSG00000151413.17	31	79	75	65	35	68	59	65	NUBPL	protein_coding
ENSG00000151414.15	50	128	82	53	29	106	81	100	NEK7	protein_coding
ENSG00000151418.11	0	0	0	0	0	0	0	0	ATP6V1G3	protein_coding
ENSG00000151445.16	24	46	36	26	24	32	22	21	VIPAS39	protein_coding
ENSG00000151458.12	35	45	52	29	22	51	60	56	ANKRD50	protein_coding
ENSG00000151461.20	155	201	191	114	118	149	160	171	UPF2	protein_coding
ENSG00000151465.14	193	204	164	99	174	106	147	106	CDC123	protein_coding
ENSG00000151466.12	43	103	126	71	54	106	135	113	SCLT1	protein_coding
ENSG00000151468.11	34	49	38	40	38	37	26	27	CCDC3	protein_coding
ENSG00000151470.13	17	36	31	23	19	53	37	37	C4orf33	protein_coding
ENSG00000151474.23	65	94	77	68	69	55	40	45	FRMD4A	protein_coding
ENSG00000151475.6	0	0	0	0	0	0	0	1	SLC25A31	protein_coding
ENSG00000151490.14	0	2	3	4	1	1	3	0	PTPRO	protein_coding
ENSG00000151491.14	39	73	52	40	29	63	44	60	EPS8	protein_coding
ENSG00000151498.11	44	45	33	12	41	38	21	37	ACAD8	protein_coding
ENSG00000151500.15	2	10	9	2	5	11	6	5	THYN1	protein_coding
ENSG00000151502.11	234	266	143	71	231	180	119	113	VPS26B	protein_coding
ENSG00000151503.12	330	359	243	138	368	284	213	219	NCAPD3	protein_coding
ENSG00000151532.13	61	108	75	69	59	71	62	74	VTI1A	protein_coding
ENSG00000151552.12	64	93	86	68	69	62	65	57	QDPR	protein_coding
ENSG00000151553.15	29	53	42	40	23	33	25	36	FAM160B1	protein_coding
ENSG00000151572.18	8	11	12	6	7	6	9	7	ANO4	protein_coding
ENSG00000151577.12	0	2	2	2	1	0	0	1	DRD3	protein_coding
ENSG00000151611.16	3	5	5	0	0	0	3	4	MMAA	protein_coding
ENSG00000151615.3	0	0	0	0	0	0	0	0	POU4F2	protein_coding
ENSG00000151623.15	42	38	52	54	47	37	32	55	NR3C2	protein_coding
ENSG00000151631.8	0	0	0	0	0	0	0	0	AKR1C6P	unprocessed_pseudogene
ENSG00000151632.17	0	1	0	0	1	0	0	0	AKR1C2	protein_coding
ENSG00000151640.13	16	22	7	7	24	6	6	7	DPYSL4	protein_coding
ENSG00000151650.8	1	0	0	1	0	0	0	0	VENTX	protein_coding
ENSG00000151651.16	20	13	20	14	15	9	10	6	ADAM8	protein_coding
ENSG00000151655.19	1	0	3	1	3	0	0	0	ITIH2	protein_coding
ENSG00000151657.12	36	64	40	26	26	44	30	40	KIN	protein_coding
ENSG00000151665.12	35	62	100	49	34	74	75	68	PIGF	protein_coding
ENSG00000151687.14	72	81	80	62	41	87	79	87	ANKAR	protein_coding
ENSG00000151689.13	81	90	76	29	89	75	68	57	INPP1	protein_coding
ENSG00000151690.15	25	26	26	17	13	31	20	23	MFSD6	protein_coding
ENSG00000151692.15	72	92	37	30	71	86	26	59	RNF144A	protein_coding
ENSG00000151693.11	209	356	197	146	268	234	162	203	ASAP2	protein_coding
ENSG00000151694.14	72	131	62	64	73	93	49	85	ADAM17	protein_coding
ENSG00000151702.17	33	53	26	17	34	50	27	47	FLI1	protein_coding
ENSG00000151704.15	1	2	1	1	1	0	1	0	KCNJ1	protein_coding
ENSG00000151715.7	9	11	18	11	8	7	14	15	TMEM45B	protein_coding
ENSG00000151718.16	56	120	64	42	36	78	60	86	WWC2	protein_coding
ENSG00000151725.12	235	356	214	167	217	230	178	211	CENPU	protein_coding
ENSG00000151726.14	54	77	44	30	52	55	45	51	ACSL1	protein_coding
ENSG00000151729.11	38	39	41	15	42	28	28	19	SLC25A4	protein_coding
ENSG00000151743.11	27	37	46	22	19	39	40	33	AMN1	protein_coding
ENSG00000151778.11	54	41	34	30	51	38	42	31	SERP2	protein_coding
ENSG00000151779.13	57	87	70	52	50	62	37	63	NBAS	protein_coding
ENSG00000151789.12	2	6	6	3	2	4	8	5	ZNF385D	protein_coding
ENSG00000151790.9	0	0	0	0	0	0	0	1	TDO2	protein_coding
ENSG00000151806.14	14	17	15	19	14	23	23	27	GUF1	protein_coding
ENSG00000151834.15	0	3	3	0	0	3	0	3	GABRA2	protein_coding
ENSG00000151835.16	26	36	21	18	21	32	27	31	SACS	protein_coding
ENSG00000151849.15	161	234	193	99	130	143	152	196	CENPJ	protein_coding
ENSG00000151876.13	67	85	79	59	116	108	113	111	FBXO4	protein_coding
ENSG00000151881.14	120	137	248	139	117	114	171	178	TMEM267	protein_coding
ENSG00000151882.11	1	0	1	1	2	1	0	0	CCL28	protein_coding
ENSG00000151883.18	36	56	74	59	28	55	49	71	PARP8	protein_coding
ENSG00000151892.14	16	9	7	6	13	11	8	5	GFRA1	protein_coding
ENSG00000151914.20	74	199	148	114	92	138	114	162	DST	protein_coding
ENSG00000151917.18	20	39	52	41	20	38	45	53	BEND6	protein_coding
ENSG00000151923.17	138	172	138	76	84	119	106	105	TIAL1	protein_coding
ENSG00000151929.9	88	105	59	38	59	34	60	39	BAG3	protein_coding
ENSG00000151948.12	3	7	4	3	7	5	2	1	GLT1D1	protein_coding
ENSG00000151962.8	0	0	0	1	0	0	0	0	RBM46	protein_coding
ENSG00000151963.4	0	0	0	0	0	0	0	0	ZNF37CP	unprocessed_pseudogene
ENSG00000152034.10	0	0	1	0	0	1	1	1	MCHR2	protein_coding
ENSG00000152049.6	1	2	5	3	5	1	3	3	KCNE4	protein_coding
ENSG00000152076.18	3	2	2	2	7	3	2	2	CCDC74B	protein_coding
ENSG00000152082.14	375	380	334	212	492	279	222	218	MZT2B	protein_coding
ENSG00000152086.9	0	0	0	0	0	0	0	0	TUBA3E	protein_coding
ENSG00000152092.16	28	33	27	23	46	16	29	23	ASTN1	protein_coding
ENSG00000152093.8	0	0	0	0	0	0	0	0	CFC1B	protein_coding
ENSG00000152102.18	167	292	138	77	159	175	135	104	FAM168B	protein_coding
ENSG00000152117.17	656	798	743	573	1021	627	481	535	AC073869.1	transcribed_processed_pseudogene
ENSG00000152127.9	78	93	54	40	47	48	49	50	MGAT5	protein_coding
ENSG00000152128.13	82	89	75	38	94	69	62	49	TMEM163	protein_coding
ENSG00000152137.6	30	45	72	44	26	39	66	66	HSPB8	protein_coding
ENSG00000152147.11	60	109	80	79	104	61	51	45	GEMIN6	protein_coding
ENSG00000152192.8	106	79	49	41	82	41	45	46	POU4F1	protein_coding
ENSG00000152193.8	30	56	30	26	36	49	24	43	RNF219	protein_coding
ENSG00000152207.7	0	0	1	0	1	0	2	0	CYSLTR2	protein_coding
ENSG00000152208.13	19	15	30	31	39	29	33	37	GRID2	protein_coding
ENSG00000152213.3	0	0	0	0	0	0	0	0	ARL11	protein_coding
ENSG00000152214.14	3	3	6	6	5	1	2	3	RIT2	protein_coding
ENSG00000152219.5	53	72	74	43	45	82	77	91	ARL14EP	protein_coding
ENSG00000152223.15	204	240	204	120	177	164	173	177	EPG5	protein_coding
ENSG00000152234.16	85	151	109	71	93	64	75	88	ATP5F1A	protein_coding
ENSG00000152240.13	75	115	61	84	66	75	62	58	HAUS1	protein_coding
ENSG00000152242.11	41	114	63	43	43	85	52	81	C18orf25	protein_coding
ENSG00000152253.9	10	11	9	11	5	10	6	9	SPC25	protein_coding
ENSG00000152254.10	0	0	0	0	0	0	0	0	G6PC2	protein_coding
ENSG00000152256.13	11	20	16	20	8	30	21	28	PDK1	protein_coding
ENSG00000152266.7	0	0	0	0	0	1	0	1	PTH	protein_coding
ENSG00000152270.9	26	74	53	35	51	58	51	56	PDE3B	protein_coding
ENSG00000152291.14	118	111	80	48	137	68	78	55	TGOLN2	protein_coding
ENSG00000152332.16	26	46	25	16	16	30	27	21	UHMK1	protein_coding
ENSG00000152359.14	58	109	85	54	37	73	61	100	POC5	protein_coding
ENSG00000152377.14	4	9	10	4	5	5	1	6	SPOCK1	protein_coding
ENSG00000152380.10	27	44	28	22	27	25	30	17	FAM151B	protein_coding
ENSG00000152382.6	99	133	73	50	72	72	72	59	TADA1	protein_coding
ENSG00000152402.10	37	64	63	41	42	66	84	94	GUCY1A2	protein_coding
ENSG00000152404.15	6	34	23	17	14	28	34	44	CWF19L2	protein_coding
ENSG00000152409.9	58	104	77	45	46	71	55	58	JMY	protein_coding
ENSG00000152413.14	34	69	47	46	55	157	80	77	HOMER1	protein_coding
ENSG00000152422.15	17	39	48	45	19	43	36	51	XRCC4	protein_coding
ENSG00000152430.17	4	0	2	1	2	2	0	0	BOLL	protein_coding
ENSG00000152454.4	33	31	20	7	21	21	13	9	ZNF256	protein_coding
ENSG00000152455.15	22	36	25	14	14	19	20	26	SUV39H2	protein_coding
ENSG00000152457.18	46	93	64	66	65	75	82	102	DCLRE1C	protein_coding
ENSG00000152463.14	0	0	0	0	0	0	0	0	OLAH	protein_coding
ENSG00000152464.15	84	103	107	65	101	85	93	79	RPP38	protein_coding
ENSG00000152465.18	50	92	47	55	55	71	37	62	NMT2	protein_coding
ENSG00000152467.9	0	1	0	1	2	0	0	0	ZSCAN1	protein_coding
ENSG00000152475.7	38	63	54	56	58	59	25	34	ZNF837	protein_coding
ENSG00000152484.14	113	106	86	52	72	78	74	81	USP12	protein_coding
ENSG00000152492.15	50	114	69	46	36	115	73	93	CCDC50	protein_coding
ENSG00000152495.11	16	19	13	22	14	21	12	19	CAMK4	protein_coding
ENSG00000152518.8	25	21	13	8	31	8	20	10	ZFP36L2	protein_coding
ENSG00000152520.14	107	193	131	84	91	158	100	132	PAN3	protein_coding
ENSG00000152527.14	39	62	38	37	20	42	45	47	PLEKHH2	protein_coding
ENSG00000152556.17	43	77	41	18	32	37	18	25	PFKM	protein_coding
ENSG00000152558.15	43	48	42	25	25	39	34	44	TMEM123	protein_coding
ENSG00000152578.13	1	10	4	3	3	3	2	1	GRIA4	protein_coding
ENSG00000152580.8	0	0	0	0	1	1	1	2	IGSF10	protein_coding
ENSG00000152582.14	17	33	42	21	36	41	42	56	SPEF2	protein_coding
ENSG00000152583.12	1	1	2	1	0	0	0	0	SPARCL1	protein_coding
ENSG00000152591.15	0	0	0	0	0	0	0	0	DSPP	protein_coding
ENSG00000152592.13	0	0	0	0	0	0	0	0	DMP1	protein_coding
ENSG00000152595.16	0	0	0	0	0	0	1	1	MEPE	protein_coding
ENSG00000152611.12	0	2	0	0	1	0	0	0	CAPSL	protein_coding
ENSG00000152620.13	96	127	105	52	70	96	88	103	NADK2	protein_coding
ENSG00000152642.10	52	58	48	24	44	48	33	26	GPD1L	protein_coding
ENSG00000152661.9	1	6	1	2	1	2	2	2	GJA1	protein_coding
ENSG00000152669.9	45	54	25	37	96	40	32	36	CCNO	protein_coding
ENSG00000152670.18	0	2	1	1	0	0	1	0	DDX4	protein_coding
ENSG00000152672.8	2	8	6	0	3	7	0	4	CLEC4F	protein_coding
ENSG00000152683.14	63	108	65	54	62	72	79	68	SLC30A6	protein_coding
ENSG00000152689.18	9	3	3	3	8	7	3	5	RASGRP3	protein_coding
ENSG00000152700.14	36	98	50	52	62	64	40	49	SAR1B	protein_coding
ENSG00000152749.8	32	40	38	24	24	31	41	40	GPR180	protein_coding
ENSG00000152760.10	0	0	0	1	0	0	1	0	TCTEX1D1	protein_coding
ENSG00000152763.17	64	88	102	57	105	99	73	81	WDR78	protein_coding
ENSG00000152766.6	0	0	1	0	0	0	0	0	ANKRD22	protein_coding
ENSG00000152778.9	1	0	0	1	0	0	1	0	IFIT5	protein_coding
ENSG00000152779.14	3	7	2	2	5	6	2	5	SLC16A12	protein_coding
ENSG00000152782.16	119	136	112	70	179	137	113	132	PANK1	protein_coding
ENSG00000152784.15	17	11	6	3	15	5	5	3	PRDM8	protein_coding
ENSG00000152785.7	8	10	1	1	8	4	3	6	BMP3	protein_coding
ENSG00000152795.17	20	27	18	8	15	21	16	37	HNRNPDL	protein_coding
ENSG00000152804.11	18	17	8	10	20	14	20	16	HHEX	protein_coding
ENSG00000152818.18	78	169	124	102	66	137	112	132	UTRN	protein_coding
ENSG00000152822.14	1	1	1	1	1	2	3	0	GRM1	protein_coding
ENSG00000152894.14	0	0	3	0	0	0	0	0	PTPRK	protein_coding
ENSG00000152932.8	1	1	3	1	4	2	2	2	RAB3C	protein_coding
ENSG00000152939.17	1	4	4	3	2	3	5	2	MARVELD2	protein_coding
ENSG00000152942.19	1	4	1	2	0	2	3	2	RAD17	protein_coding
ENSG00000152952.12	18	33	28	27	21	26	22	31	PLOD2	protein_coding
ENSG00000152953.13	3	14	8	2	1	12	4	4	STK32B	protein_coding
ENSG00000152954.12	0	1	0	0	0	0	0	1	NRSN1	protein_coding
ENSG00000152977.10	2	2	2	0	1	0	0	2	ZIC1	protein_coding
ENSG00000152990.14	125	178	149	86	84	112	106	128	ADGRA3	protein_coding
ENSG00000153002.12	1	0	1	1	1	0	0	0	CPB1	protein_coding
ENSG00000153006.16	9	40	24	22	7	17	21	23	SREK1IP1	protein_coding
ENSG00000153012.12	6	7	10	2	8	2	1	6	LGI2	protein_coding
ENSG00000153015.16	22	50	81	72	25	52	84	88	CWC27	protein_coding
ENSG00000153029.14	13	17	11	6	10	12	11	10	MR1	protein_coding
ENSG00000153044.10	51	88	58	48	49	49	45	50	CENPH	protein_coding
ENSG00000153046.18	133	181	140	65	143	144	98	83	CDYL	protein_coding
ENSG00000153048.11	192	268	154	247	286	186	117	122	CARHSP1	protein_coding
ENSG00000153060.7	2	5	1	3	1	3	0	5	TEKT5	protein_coding
ENSG00000153064.12	1	1	0	5	6	2	12	1	BANK1	protein_coding
ENSG00000153066.12	120	209	102	76	208	169	154	170	TXNDC11	protein_coding
ENSG00000153086.14	0	1	0	1	1	0	0	0	ACMSD	protein_coding
ENSG00000153093.18	51	88	120	98	72	58	94	120	ACOXL	protein_coding
ENSG00000153094.23	397	415	221	108	356	254	158	181	BCL2L11	protein_coding
ENSG00000153130.17	44	65	46	48	29	50	49	46	SCOC	protein_coding
ENSG00000153132.13	11	14	4	4	8	11	13	10	CLGN	protein_coding
ENSG00000153140.8	42	58	66	43	16	36	39	54	CETN3	protein_coding
ENSG00000153147.6	28	48	41	19	23	30	32	42	SMARCA5	protein_coding
ENSG00000153162.9	97	132	61	32	91	94	66	52	BMP6	protein_coding
ENSG00000153165.18	1	1	1	1	2	0	2	1	RGPD3	protein_coding
ENSG00000153187.20	9	10	10	8	3	4	3	4	HNRNPU	protein_coding
ENSG00000153201.16	29	62	58	52	38	35	42	49	RANBP2	protein_coding
ENSG00000153207.15	37	55	49	18	22	44	24	39	AHCTF1	protein_coding
ENSG00000153214.11	24	51	37	29	21	43	45	47	TMEM87B	protein_coding
ENSG00000153233.13	0	3	5	2	4	2	1	3	PTPRR	protein_coding
ENSG00000153234.14	86	120	96	68	117	126	87	80	NR4A2	protein_coding
ENSG00000153246.13	0	5	11	8	9	2	7	16	PLA2R1	protein_coding
ENSG00000153250.20	35	83	48	32	33	58	53	64	RBMS1	protein_coding
ENSG00000153253.18	2	4	4	5	2	1	7	5	SCN3A	protein_coding
ENSG00000153266.12	0	0	1	0	0	0	0	0	FEZF2	protein_coding
ENSG00000153283.12	1	6	7	4	4	0	4	2	CD96	protein_coding
ENSG00000153291.16	194	384	337	139	161	355	261	362	SLC25A27	protein_coding
ENSG00000153292.16	0	0	0	0	0	0	0	0	ADGRF1	protein_coding
ENSG00000153303.17	0	2	0	0	1	1	0	1	FRMD1	protein_coding
ENSG00000153310.19	54	120	68	45	34	83	55	80	FAM49B	protein_coding
ENSG00000153347.9	1	0	0	1	0	0	1	2	FAM81B	protein_coding
ENSG00000153363.13	10	18	13	12	9	13	4	7	LINC00467	lncRNA
ENSG00000153395.10	10	15	11	14	9	3	5	6	LPCAT1	protein_coding
ENSG00000153404.14	29	54	17	13	31	29	12	12	PLEKHG4B	protein_coding
ENSG00000153406.13	0	0	0	0	0	0	1	0	NMRAL1	protein_coding
ENSG00000153443.13	378	444	320	458	480	327	311	323	UBALD1	protein_coding
ENSG00000153446.15	0	0	1	1	0	0	0	1	C16orf89	protein_coding
ENSG00000153487.12	37	31	34	18	48	45	33	40	ING1	protein_coding
ENSG00000153495.10	10	14	15	4	10	9	8	4	TEX29	protein_coding
ENSG00000153498.12	0	0	0	0	0	0	0	0	SPACA7	protein_coding
ENSG00000153531.13	24	44	37	25	28	26	21	13	ADPRHL1	protein_coding
ENSG00000153551.13	68	138	78	64	77	51	77	66	CMTM7	protein_coding
ENSG00000153558.15	22	47	29	24	31	38	21	28	FBXL2	protein_coding
ENSG00000153560.12	41	85	40	26	25	45	25	41	UBP1	protein_coding
ENSG00000153561.13	37	53	46	30	37	37	36	32	RMND5A	protein_coding
ENSG00000153563.15	21	8	17	9	33	14	9	19	CD8A	protein_coding
ENSG00000153574.9	87	67	59	31	70	56	38	48	RPIA	protein_coding
ENSG00000153714.6	7	31	34	22	15	40	28	39	LURAP1L	protein_coding
ENSG00000153721.19	56	117	48	43	41	78	51	74	CNKSR3	protein_coding
ENSG00000153767.10	5	13	17	9	12	6	13	17	GTF2E1	protein_coding
ENSG00000153786.12	253	361	241	172	253	192	159	161	ZDHHC7	protein_coding
ENSG00000153789.13	2	0	0	0	0	0	0	0	FAM92B	protein_coding
ENSG00000153790.12	29	40	22	29	13	24	20	26	C7orf31	protein_coding
ENSG00000153802.11	0	0	1	1	1	0	0	0	TMPRSS11D	protein_coding
ENSG00000153814.13	106	137	91	60	72	83	75	96	JAZF1	protein_coding
ENSG00000153820.13	0	2	0	1	1	3	2	2	SPHKAP	protein_coding
ENSG00000153827.13	148	283	164	141	117	189	126	181	TRIP12	protein_coding
ENSG00000153879.9	118	95	160	87	233	168	280	246	CEBPG	protein_coding
ENSG00000153885.14	394	271	436	295	988	344	397	442	KCTD15	protein_coding
ENSG00000153896.18	125	93	90	63	122	74	69	65	ZNF599	protein_coding
ENSG00000153898.13	223	179	178	97	195	157	150	166	MCOLN2	protein_coding
ENSG00000153914.16	56	85	106	50	37	91	83	110	SREK1	protein_coding
ENSG00000153922.10	38	116	74	92	37	59	63	65	CHD1	protein_coding
ENSG00000153923.10	0	0	0	0	0	0	0	0	CLCA3P	transcribed_unprocessed_pseudogene
